id	name	type	time_limit	score	passed_minimum	level	price	number_of_questions	quiz_session_number_of_user	quiz_session_avg_user_score
3169	Lesson 16. Real listening and speaking 3	2	1800	10	5	1	0	15	0	0
3170	Lesson 17. Real listening and speaking 3	2	1800	10	5	1	0	15	0	0
3171	Lesson 18. Real listening and speaking 3	2	1800	10	5	1	0	15	0	0
3172	Lesson 19. Real listening and speaking 3	2	1800	10	5	1	0	15	0	0
3173	Lesson 20. Real listening and speaking 3	2	1800	10	5	1	0	15	0	0
3174	Lesson 21. Real listening and speaking 3	2	1800	10	5	1	0	15	0	0
3175	Lesson 22. Real listening and speaking 3	2	1800	10	5	1	0	15	0	0
3176	Lesson 23. Real listening and speaking 3	2	1800	10	5	1	0	15	0	0
3177	Lesson 24. Real listening and speaking 3	2	1800	10	5	1	0	15	0	0
3178	Lesson 25. Real listening and speaking 3	2	1800	10	5	1	0	15	0	0
3179	Lesson 26. Real listening and speaking 3	2	1800	10	5	1	0	15	0	0
3180	Lesson 27. Real listening and speaking 3	2	1800	10	5	1	0	15	0	0
3181	Lesson 28. Real listening and speaking 3	2	1800	10	5	1	0	15	0	0
3182	Lesson 27. Real listening and speaking 3	2	1800	10	5	1	0	15	0	0
3183	Lesson 29. Real listening and speaking 3	2	1800	10	5	1	0	15	0	0
3184	Lesson 31. Real listening and speaking 3	2	1800	10	5	1	0	15	0	0
3185	Lesson 32. Real listening and speaking 3	2	1800	10	5	1	0	15	0	0
3186	Lesson 33. Real listening and speaking 3	2	1800	10	5	1	0	1	0	0
3187	Lesson 34. Real listening and speaking 3	2	1800	10	5	1	0	1	0	0
3188	Lesson 22. Real listening and speaking 3	2	1800	10	5	1	0	15	0	0
3189	Lesson 33. Real listening and speaking 3	2	1800	10	5	1	0	15	0	0
3190	Lesson 34. Real listening and speaking 3	2	1800	10	5	1	0	15	0	0
3191	Lesson 1. Real listening and speaking 4	2	1800	10	5	1	0	20	0	0
3192	Lesson 2. Real listening and speaking 4	2	1800	10	5	1	0	20	0	0
3193	Lesson 3. Real listening and speaking 4	2	1800	10	5	1	0	20	0	0
3194	Lesson 4. Real listening and speaking 4	2	1800	10	5	1	0	20	0	0
3195	Lesson 5. Real listening and speaking 4	2	1800	10	5	1	0	20	0	0
3196	Lesson 6. Real listening and speaking 4	2	1800	10	5	1	0	20	0	0
3197	Lesson 7. Real listening and speaking 4	2	1800	10	5	1	0	20	0	0
3198	Lesson 8. Real listening and speaking 4	2	1800	10	5	1	0	20	0	0
3199	Lesson 9. Real listening and speaking 4	2	1800	10	5	1	0	20	0	0
3200	Lesson 10. Real listening and speaking 4	2	1800	10	5	1	0	20	0	0
3201	Lesson 11. Real listening and speaking 4	2	1800	10	5	1	0	20	0	0
3202	Lesson 12. Real listening and speaking 4	2	1800	10	5	1	0	20	0	0
3203	Lesson 13. Real listening and speaking 4	2	1800	10	5	1	0	20	0	0
3204	Lesson 14. Real listening and speaking 4	2	1800	10	5	1	0	20	0	0
3205	Lesson 15. Real listening and speaking 4	2	1800	10	5	1	0	20	0	0
3206	Lesson 16. Real listening and speaking 4	2	1800	10	5	1	0	15	0	0
3207	Lesson 17. Real listening and speaking 4	2	1800	10	5	1	0	15	0	0
3208	Lesson 18. Real listening and speaking 4	2	1800	10	5	1	0	15	0	0
3209	Lesson 19. Real listening and speaking 4	2	1800	10	5	1	0	15	0	0
3210	Lesson 20. Real listening and speaking 4	2	1800	10	5	1	0	15	0	0
3211	Lesson 21. Real listening and speaking 4	2	1800	10	5	1	0	15	0	0
3212	Lesson 22. Real listening and speaking 4	2	1800	10	5	1	0	15	0	0
3213	Lesson 23. Real listening and speaking 4	2	1800	10	5	1	0	15	0	0
3214	Lesson 24 . Real listening and speaking 4	2	1800	10	5	1	0	15	0	0
3215	Lesson 25. Real listening and speaking 4	2	1800	10	5	1	0	15	0	0
3216	Lesson 26. Real listening and speaking 4	2	1800	10	5	1	0	15	0	0
3217	Lesson 27. Real listening and speaking 4	2	1800	10	5	1	0	15	0	0
3218	Lesson 28. Real listening and speaking 4	2	1800	10	5	1	0	15	0	0
3219	Lesson 29. Real listening and speaking 4	2	1800	10	5	1	0	15	0	0
3220	Lesson 30. Real listening and speaking 4	2	1800	10	5	1	0	15	0	0
3221	Lesson 31. Real listening and speaking 4	2	1800	10	5	1	0	15	0	0
3222	Lesson 32. Real listening and speaking 4	2	1800	10	5	1	0	15	0	0
3223	Lesson 33. Real listening and speaking 4	2	1800	10	5	1	0	15	0	0
3224	Lesson 34. Real listening and speaking 4	2	1800	10	5	1	0	15	0	0
3225	Lesson 1. Real Listening and Speaking 1	2	1800	10	5	1	0	15	0	0
3226	Lesson 2. Real Listening and Speaking 1	2	1800	10	5	1	0	15	0	0
3227	Lesson 3. Real Listening and Speaking 1	2	1800	10	5	1	0	15	0	0
3228	Lesson 4. Real Listening and Speaking 1	2	1800	10	5	1	0	15	0	0
3229	Lesson 5. Real listening and speaking 1	2	1800	10	5	1	0	15	0	0
3230	Lesson 6. Real listening and speaking	2	1800	10	5	1	0	15	0	0
3231	Lesson 7. Real Listening and Speaking 1	2	1800	10	5	1	0	15	0	0
3232	Lesson 8. Real listening and speaking 1	2	1800	10	5	1	0	15	0	0
3233	Lesson 9. Real Listening and Speaking 1	2	1800	10	5	1	0	15	0	0
3234	Lesson 11. Real Listening and Speaking 1	2	1800	10	5	1	0	15	0	0
3235	Lesson 12. Real Listening and Speaking 1	2	1800	10	5	1	0	15	0	0
3236	Lesson 13. Real Listening and Speaking 1	2	1800	10	5	1	0	15	0	0
3237	Lesson 14. Real Listening and Speaking 1	2	1800	10	5	1	0	15	0	0
3238	Lesson 15. Real Listening and Speaking 1	2	1800	10	5	1	0	15	0	0
3239	Lesson 16. Real Listening and Speaking 1	2	1800	10	5	1	0	15	0	0
3240	Lesson 17. Real Listening and Speaking 1	2	1800	10	5	1	0	15	0	0
3241	Lesson 18. Real Listening and Speaking 1	2	1800	10	5	1	0	15	0	0
3242	Lesson 19. Real Listening and Speaking 1	2	1800	10	5	1	0	15	0	0
3243	Lesson 20. Real Listening and Speaking 1	2	1800	10	5	1	0	15	0	0
3244	Lesson 21. Real Listening and Speaking 1	2	1800	10	5	1	0	15	0	0
3245	Lesson 22. Real Listening and Speaking 1	2	1800	10	5	1	0	15	0	0
3246	Lesson 23. Real Listening and Speaking 1	2	1800	10	5	1	0	15	0	0
3247	Lesson 25. Real Listening and Speaking 1	2	1800	10	5	1	0	15	0	0
3248	Lesson 24. Real Listening and Speaking 1	2	1800	10	5	1	0	15	0	0
3249	Lesson 26. Real Listening and Speaking 1	2	1800	10	5	1	0	15	0	0
3250	Lesson 27. Real Listening and Speaking 1	2	1800	10	5	1	0	15	0	0
3251	Lesson 28. Real Listening and Speaking 1	2	1800	10	5	1	0	15	0	0
3252	Lesson 29. Real Listening and Speaking 1	2	1800	10	5	1	0	15	0	0
3253	Lesson 31. Real Listening and Speaking 1	2	1800	10	5	1	0	15	0	0
3254	Lesson 32. Real Listening and Speaking 1	2	1800	10	5	1	0	15	0	0
3255	Lesson 33. Real Listening and Speaking 1	2	1800	10	5	1	0	15	0	0
3256	Lesson 34. Real Listening and Speaking 1	2	1800	10	5	1	0	15	0	0
3257	Lesson 16. Real Listening and Speaking 2	2	1800	10	5	1	0	15	0	0
3258	Lesson 17. Real Listening and Speaking 2	2	1800	10	5	1	0	15	0	0
3259	Lesson 18. Real Listening and Speaking 2	2	1800	10	5	1	0	15	1	0
3260	Lesson 19. Real Listening and Speaking 2	2	1800	10	5	1	0	15	0	0
3261	Lesson 20. Real Listening and Speaking 2	2	1800	10	5	1	0	15	0	0
3262	Lesson 21. Real Listening and Speaking 2	2	1800	10	5	1	0	15	0	0
3263	Lesson 1. Real Listening and Speaking 2	2	1800	10	5	1	0	15	0	0
3264	Lesson 2. Real Listening and Speaking 2	2	1800	10	5	1	0	15	1	8
3265	Lesson 3. Real Listening and Speaking 2	2	1800	10	5	1	0	15	0	0
3266	Lesson 4. Real Listening and Speaking 2	2	1800	10	5	1	0	15	0	0
3267	Lesson 5. Real Listening and Speaking 2	2	1800	10	5	1	0	15	0	0
3268	Lesson 6. Real Listening and Speaking 2	2	1800	10	5	1	0	15	0	0
3269	Lesson 7. Real Listening and Speaking 2	2	1800	10	5	1	0	15	0	0
3270	Lesson 8 . Real Listening and Speaking 2	2	1800	10	5	1	0	15	0	0
3271	Lesson 9. Real Listening and Speaking 2	2	1800	10	5	1	0	15	0	0
3272	Lesson 10. Real Listening and Speaking 2	2	1800	10	5	1	0	15	0	0
3273	Lesson 11. Real Listening and Speaking 2	2	1800	10	5	1	0	15	0	0
3274	Lesson 12. Real Listening and Speaking 2	2	1800	10	5	1	0	15	0	0
3275	Lesson 13. Real Listening and Speaking 2	2	1800	10	5	1	0	15	0	0
3276	Lesson 14. Real Listening and Speaking 2	2	1800	10	5	1	0	15	0	0
3277	Lesson 15. Real Listening and Speaking 2	2	1800	10	5	1	0	15	0	0
3278	Lesson 22. Real Listening and Speaking 2	2	1800	10	5	1	0	15	0	0
3279	Lesson 1. Real Listening and Speaking 2	2	1800	10	5	1	0	15	2	9
3280	Lesson 23. Real Listening and Speaking 2	2	1800	10	5	1	0	15	0	0
3281	Lesson 24. Real Listening and Speaking 2	2	1800	10	5	1	0	15	1	10
3282	Lesson 25. Real Listening and Speaking 2	2	1800	10	5	1	0	15	1	8.666666667
3283	Lesson 26. Real Listening and Speaking 2	2	1800	10	5	1	0	15	1	7.333333333
3284	Lesson 27. Real Listening and Speaking 2	2	1800	10	5	1	0	15	1	8.666666667
3285	Lesson 28. Real Listening and Speaking 2	2	1800	10	5	1	0	15	1	9.333333333
3286	Lesson 29. Real Listening and Speaking 2	2	1800	10	5	1	0	15	1	8
3287	Lesson 30. Real Listening and Speaking 2	2	1800	10	5	1	0	15	1	9.333333333
3288	Lesson 31. Real Listening and Speaking 2	2	1800	10	5	1	0	15	1	6
3289	Lesson 32. Real Listening and Speaking 2	2	1800	10	5	1	0	15	1	6.666666667
3290	Lesson 33. Real Listening and Speaking 2	2	1800	10	5	1	0	15	1	6.666666667
3291	Lesson 34. Real Listening and Speaking 2	2	1800	10	5	1	0	15	0	0
3292	001_IELTS SPEAKING_Simple life	2	1800	10	5	1	0	20	1	10
3293	002_IELTS SPEAKING_ A trip to the zoo	2	1800	10	5	1	0	20	0	0
3294	003_ IELTS SPEAKING _ Accidents at home	2	1800	10	5	1	0	20	1	8.5
3295	004_ IELTS SPEAKING _ Action movies	2	1800	10	5	1	0	20	1	10
3296	005_ IELTS SPEAKING_ Acitvites online	2	1800	10	5	1	0	20	1	9.5
3297	006_ IELTS SPEAKING _ Activites	2	1800	10	5	1	0	20	1	10
3298	007_IELTS SPEAKING_ Advertisments	2	1800	10	5	1	0	20	1	9.5
3299	008_ IELTS SPEAKING_ Amusement Parks	2	1800	10	5	1	0	20	1	8
3300	009_ IELTS SPEAKING_ Appliance	2	1800	10	5	1	0	20	1	8.5
3301	010_IELTS SPEAKING_ Arts	2	1800	10	5	1	0	20	1	0
3302	011_IELTS SPEAKING_ Automobiles	2	1800	10	5	1	0	20	1	8.5
3303	012_IELTS SPEAKING_ Being a leader	2	1800	10	5	1	0	20	1	9
3304	013_ IELTS SPEAKING_ Being honest	2	1800	10	5	1	0	20	1	8
3305	014_ IELTS SPEAKING_  Benefits of raising pets	2	1800	10	5	1	0	20	3	8.666666667
3306	015_IELTS SPEAKING_ Birthday celebration	2	1800	10	5	1	0	20	2	9.5
3307	016_ IELTS SPEAKING_ Body of water	2	1800	10	5	1	0	20	1	9
3308	017_ IELTS SPEAKING _Buildings	2	1800	10	5	1	0	20	2	8.75
3309	018_IELTS SPEAKING_ Cafes and restaurants	2	1800	10	5	1	0	20	3	2.833333333
3310	019_ IELTS SPEAKING - Cars	2	1800	10	5	1	0	20	3	5.166666667
3311	020_IELTS SPEAKING_ Caves and caving	2	1800	10	5	1	0	20	1	8
3312	021_IELTS SPEAKING_ Celebrations	2	1800	10	5	1	0	20	1	7
3313	022_ IELTS SPEAKING _ Celebrities	2	1800	10	5	1	0	20	1	8
3314	023_IELTS SPEAKING_ Cellular phones	2	1800	10	5	1	0	20	1	7
3315	024_IELTS SPEAKING_ Childhood activities	2	1800	10	5	1	0	20	1	7
3316	025 _ IELTS SPEAKING _ Childhood activities 2	2	1800	10	5	1	0	20	1	8
3317	026 _ IELTS SPEAKING _ Childhood presents	2	1800	10	5	1	0	20	4	9.25
3318	027_ IELTS SPEAKING _ Childhood	2	1800	10	5	1	0	20	3	9.166666667
3319	028_ IELTS SPEAKING _ City	2	1800	10	5	1	0	20	0	0
3320	029_ IELTS SPEAKING _ College majors	2	1800	10	5	1	0	20	0	0
3321	030 _ IELTS SPEAKING _ Comedy films	2	1800	10	5	1	0	20	0	0
3322	031_ IELTS SPEAKING _ Comics	2	1800	10	5	1	0	20	0	0
3323	032 _ IELTS SPEAKING _ Communication	2	1800	10	5	1	0	20	0	0
3324	032 _ IELTS SPEAKING _ Communication	2	1800	10	5	1	0	20	0	0
3325	033 _ IELTS SPEAKING _ Communities	2	1800	10	5	1	0	20	0	0
3326	034 _ IELTS SPEAKING _ Comparisons	2	1800	10	5	1	0	20	0	0
3327	035 _ IELTS SPEAKING _ Concerts	2	1800	10	5	1	0	20	0	0
3328	036 _ IELTS SPEAKING _ Conversations	2	1800	10	5	1	0	20	0	0
3329	037 _ IELTS SPEAKING _ Country	2	1800	10	5	1	0	20	0	0
3330	038 _ IELTS SPEAKING _ Days off	2	1800	10	5	1	0	20	0	0
3331	039 _ IELTS SPEAKING _ Dealing with stress	2	1800	10	5	1	0	20	0	0
3332	040 _ IELTS SPEAKING _ Disasters	2	1800	10	5	1	0	20	0	0
3333	041 _ IELTS SPEAKING _ Drive safely	2	1800	10	5	1	0	20	0	0
3334	042 _ IELTS SPEAKING _ Emotions	2	1800	10	5	1	0	20	0	0
3335	043 _ IELTS SPEAKING _ English education	2	1800	10	5	1	0	20	0	0
3336	044 _ IELTS SPEAKING _ Enjoying your meals	2	1800	10	5	1	0	20	0	0
3337	045 _ IELTS SPEAKING _ Entertainment	2	1800	10	5	1	0	20	0	0
3338	046 _IELTS SPEAKING _ Environment-friendly rides	2	1800	10	5	1	0	20	0	0
3339	047 _ IELTS SPEAKING _ Events	2	1800	10	5	1	0	20	0	0
3340	048 _ IELTS SPEAKING _ Exercise habits	2	1800	10	5	1	0	20	0	0
3341	049 _ IELTS SPEAKING _ Exercise	2	1800	10	5	1	0	20	0	0
3342	050 _ IELTS SPEAKING _ Fairy tales	2	1800	10	5	1	0	20	0	0
3343	052 _ IELTS SPEAKING _ Favourite restaurants	2	1800	10	5	1	0	20	0	0
3344	053 _ IELTS SPEAKING _ Favorite tourist spots	2	1800	10	5	1	0	20	0	0
3345	054 _ IELTS SPEAKING _ Films	2	1800	10	5	1	0	20	0	0
3346	055 _ IELTS SPEAKING _ Flowers	2	1800	10	5	1	0	20	0	0
3347	056 _ IELTS SPEAKING _ Foods	2	1800	10	5	1	0	20	0	0
3348	057 _ IELTS SPEAKING _ Friends	2	1800	10	5	1	0	20	0	0
3349	058 _ IELTS SPEAKING _ Friendship	2	1800	10	5	1	0	20	0	0
3350	059 _ IELTS SPEAKING _ Getting your new phone	2	1800	10	5	1	0	20	0	0
3351	060 _ IELTS SPEAKING _ Giving gifts	2	1800	10	5	1	0	20	0	0
3352	GLOBAL ENGLISH	2	1800	10	5	1	0	20	0	0
3353	GOALS	2	1800	10	5	1	0	20	0	0
3354	GOING ABROAD	2	1800	10	5	1	0	20	0	0
3355	HANDICRAPT	2	1800	10	5	1	0	20	0	0
3356	HAPPINESS	2	1800	10	5	1	0	20	0	0
3357	HEALTHY - DIET	2	1800	10	5	1	0	20	0	0
3358	HELPING HAND	2	1800	10	5	1	0	20	0	0
3359	HELPING PEOPLE	2	1800	10	5	1	0	20	0	0
3360	HISTORICAL PLACE	2	1800	10	5	1	0	20	0	0
3361	HOBBIES	2	1800	10	5	1	0	20	0	0
3362	HOBBY	2	1800	10	5	1	0	20	0	0
3363	HOMETOWN	2	1800	10	5	1	0	20	0	0
3364	IMPORTANT MAILS	2	1800	10	5	1	0	20	0	0
3365	IMPORTANT FESTIVAL	2	1800	10	5	1	0	20	0	0
3366	HIGH SCHOOL	2	1800	10	5	1	0	20	0	0
3367	INTERESTING BUILDING	2	1800	10	5	1	0	20	0	0
3368	INTERNET	2	1800	10	5	1	0	20	0	0
3369	INDOOR ACTIVITY	2	1800	10	5	1	0	20	0	0
3370	INVENTION	2	1800	10	5	1	0	20	0	0
3371	JUNK FOOD	2	1800	10	5	1	0	20	0	0
3372	KEEP IN TOUCH	2	1800	10	5	1	0	20	0	0
3373	KEEPING SECRETS	2	1800	10	5	1	0	20	0	0
3374	KEEPING SECRET	2	1800	10	5	1	0	20	0	0
3375	LANGUAGES	2	1800	10	5	1	0	20	0	0
3376	LASTING RELATIONSHIP	2	1800	10	5	1	0	20	0	0
3377	LAUGHTER	2	1800	10	5	1	0	20	0	0
3378	LEADERSHIP	2	1800	10	5	1	0	20	0	0
3379	MARRIAGE	2	1800	10	5	1	0	20	0	0
3380	ART	2	1800	10	5	1	0	20	0	0
3381	FAST FOOD CHAINS	2	1800	10	5	1	0	20	0	0
3382	LIVING SPACE	2	1800	10	5	1	0	20	0	0
3383	LIFE CHANGING	2	1800	10	5	1	0	20	0	0
3384	LEARNING A LANGUAGE	2	1800	10	5	1	0	20	0	0
3385	LEARNING SKILL	2	1800	10	5	1	0	20	0	0
3386	LEISURE	2	1800	10	5	1	0	20	0	0
3387	LIVING PLACE	2	1800	10	5	1	0	20	0	0
3388	98. LONG DISTANCE COMMUNICATION_IELTS-SPEAKING	2	1800	10	5	1	0	20	0	0
3389	99. MOBILE PHONE_IELTS-SPEAKING	2	1800	10	5	1	0	20	0	0
3390	100. MUSIC AND LYRICS_IELTS-SPEAKING	2	1800	10	5	1	0	20	0	0
3391	101.MOVIES_IELTS-SPEAKING	2	1800	10	5	1	0	20	0	0
3392	102. MUSIC_IELTS SPEAKING	2	1800	10	5	1	0	20	0	0
3393	103. MODE OF TRANSPORTATIONS_IELTS SPEAKING	2	1800	10	5	1	0	20	0	0
3394	104. MEMORIES_IELTS SPEAKING	2	1800	10	5	1	0	20	0	0
3395	105. MODE OF TRANSPORTATIONS 2_IELTS SPEAKING	2	1800	10	5	1	0	20	0	0
3396	106. MUSICAL INSTRUMENT_IELTS SPEAKING	2	1800	10	5	1	0	20	0	0
3397	107. NATURE WONDERS_IELTS SPEAKING	2	1800	10	5	1	0	20	0	0
3398	108. NATURE_IELTS SPEAKING	2	1800	10	5	1	0	20	0	0
3399	109. MODERN CONVENIENCES_IELTS SPEAKING	2	1800	10	5	1	0	20	0	0
3400	110. NEIGHBORS_IELTS SPEAKING	2	1800	10	5	1	0	20	0	0
3401	Lesson 1. Real listening and speaking 3	2	1800	10	5	1	0	15	0	0
3402	111. NEWSPAPER_IELTS SPEAKING	2	1800	10	5	1	0	20	0	0
3403	Lesson 2. Real Listening and Speaking 3	2	1800	10	5	1	0	15	0	0
3404	112. OBJECTS OR THINGS_IELTS SPEAKING	2	1800	10	5	1	0	20	0	0
3405	Lesson 3. Real listening and speaking 3	2	1800	10	5	1	0	15	0	0
3406	113. ONLINE TRANSACTIONS_IELTS SPEAKING	2	1800	10	5	1	0	20	0	0
3407	114. OPTIMISM_IELTS SPEAKING	2	1800	10	5	1	0	20	0	0
3408	Lesson 4. Real listening and speaking 3	2	1800	10	5	1	0	15	0	0
3409	115. PARENT - CHILD RELATIONSHIPS_IELTS SPEAKING-	2	1800	10	5	1	0	20	0	0
3410	PARKS AND WILDLIFE	2	1800	10	5	1	0	20	0	0
3411	Lesson 5. Real listening and speaking 3	2	1800	10	5	1	0	15	0	0
3412	Lesson 6. Real listening and speaking 3	2	1800	10	5	1	0	15	0	0
3413	117. PEOPLE_IELTS SPEAKING	2	1800	10	5	1	0	20	0	0
3414	117. PEOPLE_IELTS SPEAKING	2	1800	10	5	1	0	20	0	0
3415	Lesson 7. Real listening and speaking 3	2	1800	10	5	1	0	15	0	0
3416	118. PEOPLE2_IELTS SPEAKING	2	1800	10	5	1	0	20	0	0
3417	119. PHOTOGTAPHY_IELTS SPEAKING	2	1800	10	5	1	0	20	0	0
3418	Lesson 8. Real listening and speaking 4	2	1800	10	5	1	0	15	0	0
3419	120. PHOTOS_IELTS SPEAKING	2	1800	10	5	1	0	20	0	0
3420	Lesson 9. Real listening and speaking 4	2	1800	10	5	1	0	15	0	0
3421	121.Planning a Party _IELTS SPEAKING	2	1800	10	5	1	0	20	0	0
3422	122.Preserving Wildlife _IELTS SPEAKING	2	1800	10	5	1	0	20	0	0
3423	123. Products_IELTS SPEAKING	2	1800	10	5	1	0	20	0	0
3424	124. Professionalism_IELTS SPEAKING	2	1800	10	5	1	0	20	0	0
3425	125. Recreation_IELTS SPEAKING	2	1800	10	5	1	0	20	0	0
3426	126. Relaxation_IELTS SPEAKING	2	1800	10	5	1	0	20	0	0
3427	127. Reusing_IELTS SPEAKING	2	1800	10	5	1	0	20	0	0
3428	128. Room_IELTS SPEAKING	2	1800	10	5	1	0	20	0	0
3429	129. Room2_IELTS SPEAKING	2	1800	10	5	1	0	20	0	0
3430	130. Savings_IELTS SPEAKING	2	1800	10	5	1	0	20	0	0
3431	131. Science and Technology_IELTS SPEAKING	2	1800	10	5	1	0	20	0	0
3432	132. Science and Technology_2 _IELTS SPEAKING	2	1800	10	5	1	0	20	0	0
3433	133.Science_IELTS SPEAKING	2	1800	10	5	1	0	20	0	0
3434	134. Shopping_IELTS SPEAKING	2	1800	10	5	1	0	20	0	0
3435	135. Sounds_IELTS SPEAKING	2	1800	10	5	1	0	20	0	0
3436	136. Starting_a_business_IELTS SPEAKING	2	1800	10	5	1	0	20	0	0
3437	137. Stay Healthy_IELTS SPEAKING	2	1800	10	5	1	0	20	0	0
3438	138.Stress_IELTS SPEAKING	2	1800	10	5	1	0	20	0	0
3439	139. Studies_IELTS SPEAKING	2	1800	10	5	1	0	20	0	0
3440	140. Superstitions and The Supernatural_IELTS SPEAKING	2	1800	10	5	1	0	20	0	0
3441	141. Superstitions_IELTS SPEAKING	2	1800	10	5	1	0	20	0	0
3442	142. Shopping_IELTS SPEAKING	2	1800	10	5	1	0	20	0	0
3443	143. Talking to People_IELTS SPEAKING	2	1800	10	5	1	0	20	0	0
3444	144. Teenage Years_IELTS SPEAKING	2	1800	10	5	1	0	20	0	0
3445	145. Tests_IELTS SPEAKING	2	1800	10	5	1	0	20	0	0
3446	146. Time_IELTS SPEAKING	2	1800	10	5	1	0	20	0	0
3447	147. Tourist Attractions_IELTS SPEAKING	2	1800	10	5	1	0	20	0	0
3448	148. Traffic Jam_IELTS SPEAKING	2	1800	10	5	1	0	20	0	0
3449	149. Travel_IELTS SPEAKING	2	1800	10	5	1	0	20	0	0
3450	Travel_2_IELTS SPEAKING	2	1800	10	5	1	0	20	0	0
3451	Treating a Visitor_IELTS SPEAKING	2	1800	10	5	1	0	20	0	0
3452	Types of Music_IELTS SPEAKING	2	1800	10	5	1	0	20	0	0
3453	Useful Equipment_IELTS SPEAKING	2	1800	10	5	1	0	20	0	0
3454	Valuable Objects  _IELTS SPEAKING	2	1800	10	5	1	0	20	0	0
3455	Watching TV_IELTS SPEAKING	2	1800	10	5	1	0	20	0	0
3456	Weather_IELTS SPEAKING	2	1800	10	5	1	0	20	0	0
3457	Weddings_IELTS SPEAKING	2	1800	10	5	1	0	20	0	0
3458	Weddings_2_IELTS SPEAKING	2	1800	10	5	1	0	20	0	0
3459	Wild Animals_IELTS SPEAKING	2	1800	10	5	1	0	20	0	0
3460	Wild Animals_2_IELTS SPEAKING	2	1800	10	5	1	0	20	0	0
3461	Wild Animals_3_IELTS SPEAKING	2	1800	10	5	1	0	20	0	0
3462	Work Place_IELTS SPEAKING	2	1800	10	5	1	0	20	0	0
3463	Lesson 9. U5. Family and Friends 5	2	1800	10	5	1	0	20	0	0
3464	FF6_0_Starter (Lesson 1)	2	1800	10	5	1	0	20	3	4.333333333
3470	FF5_4 Our planet (lesson 9)	2	1800	10	5	1	0	20	1	7.5
3471	Lesson 1. U1. Let's go begin workbook 4th	2	1800	10	5	1	0	20	0	0
3472	Lesson 1. U1. Let's go begin workbook 4th	2	1800	10	5	1	0	20	0	0
3473	Lesson 2. U1. Let's Go 1	2	1800	10	5	1	0	20	0	0
3474	Lesson 1. U1. Let's go begin workbook 4th	2	1800	10	5	1	0	20	0	0
3475	Test Lesson 1. U1. Let's go begin workbook 4th	2	1800	10	5	1	0	20	0	0
3476	Test Lesson 1. U1. Let's go begin workbook 4th	2	1800	10	5	1	0	20	0	0
3527	Lesson 4. U2. Lets Go Begin Workbook 4th Edition	2	1800	10	5	1	0	20	0	0
3529	Lesson 4. U2. Lets Go Begin Workbook 4th Edition	2	1800	10	5	1	0	12	0	0
3528	Lesson 4. U2. Lets Go Begin Workbook 4th Edition	2	1800	10	5	1	0	20	5	9.7
3530	Lesson 4. U2. Lets Go Begin Workbook 4th Edition	2	1800	10	5	1	0	20	0	0
3531	Lesson 4. U2. Lets Go Begin Workbook 4th Edition	2	1800	10	5	1	0	20	3	6.666666667
3532	Lesson 1. Unit 1	2	1800	10	5	1	0	20	4	3.25
3533	Lesson 2. Unit 1	2	1800	10	5	1	0	20	2	4.25
3534	Lesson 3. Unit 2	2	1800	10	5	1	0	20	3	1.333333333
3535	Lesson 5. Unit Review U1+2	2	1800	10	5	1	0	20	2	4
3536	Lesson 7. Unit 3	2	1800	10	5	1	0	20	0	0
3537	Lesson 8. Unit 3	2	1800	10	5	1	0	20	2	5
3538	Lesson 7. Unit 3	2	1800	10	5	1	0	20	1	9
3539	Lesson 9. Unit 4	2	1800	10	5	1	0	20	2	4.25
3540	Lesson 10. Unit 4	2	1800	10	5	1	0	20	3	4
3541	Lesson 11. Unit Review U3+4	2	1800	10	5	1	0	20	2	7.75
3542	Lesson 15. Unit 5	2	1800	10	5	1	0	20	1	8.5
3543	Lesson 16. Unit 5	2	1800	10	5	1	0	20	4	4.375
3544	Lesson 17. Unit 6	2	1800	10	5	1	0	20	2	4.75
3545	Lesson 18. Unit 6	2	1800	10	5	1	0	20	1	8.5
3546	Lesson 19. Unit Review U5+6	2	1800	10	5	1	0	20	3	5.5
3547	Lesson 21. Unit 7	2	1800	10	5	1	0	20	0	0
3550	Lesson 33. Unit 2	2	1800	10	5	1	0	20	0	0
3549	Lesson 32. Unit 1	2	1800	10	5	1	0	20	0	0
3573	Lesson 1. Let's go 3	2	1800	10	5	1	0	20	0	0
3583	Lesson 34. Unit 2	2	1800	10	5	1	0	20	0	0
3584	Lesson 35. Unit review U1+2	2	1800	10	5	1	0	20	0	0
3585	Lesson 37. Unit 3	2	1800	10	5	1	0	20	0	0
3586	test Lesson 37. Unit 3	2	1800	10	5	1	0	20	0	0
3593	Lesson 45. Unit 5	2	1800	10	5	1	0	20	0	0
3589	Lesson 38. Unit 3	2	1800	10	5	1	0	20	0	0
3590	Lesson 39. Unit 4	2	1800	10	5	1	0	20	0	0
3591	Lesson 40. Unit 4	2	1800	10	5	1	0	20	0	0
3592	Lesson 41. Unit Review U3+4	2	1800	10	5	1	0	20	0	0
3594	Lesson 46. Unit 5	2	1800	10	5	1	0	20	0	0
3595	Lesson 47. Unit 6	2	1800	10	5	1	0	20	0	0
3607	Lesson 93. Unit 2.	2	1800	10	5	1	0	20	0	0
3597	Lesson 47. Unit 6	2	1800	10	5	1	0	20	0	0
3598	Lesson 91. Unit 1.	2	1800	10	5	1	0	20	0	0
3599	Lesson 48. Unit 6	2	1800	10	5	1	0	20	0	0
3600	Lesson 49. Unit Review U5+6	2	1800	10	5	1	0	20	0	0
